customer_id,execution_order,time_a,time_b
72,B_then_A,0.027699300000676885,0.03588958000182174
73,B_then_A,0.026846606000617612,0.03576909900220926
74,A_then_B,0.026923900997644523,0.03506823899806477
75,A_then_B,0.027025526000215905,0.03527363399916794
76,B_then_A,0.026826014000107534,0.0352709219987446
77,B_then_A,0.026825651999388356,0.0349603369977558
78,A_then_B,0.026204958001471823,0.03423076199760544
79,B_then_A,0.026488435996725457,0.03447378700002446
80,B_then_A,0.026603800997690996,0.03572713900211966
81,A_then_B,0.026793048000399722,0.03510326499963412
82,B_then_A,0.026707108001573943,0.03465397999752895
83,B_then_A,0.027065876998676686,0.035211638001783285
84,B_then_A,0.027554206000786508,0.03745967500071856
85,A_then_B,0.026686887998948805,0.034660218996577896
86,A_then_B,0.026045157999760704,0.0347407840017695
87,A_then_B,0.02643227500084322,0.035471767998387804
88,A_then_B,0.026441944999533007,0.03465540600154782
89,A_then_B,0.02698344200325664,0.035212196002248675
90,A_then_B,0.02631085899702157,0.034898980000434676
91,B_then_A,0.026210195999738062,0.034752227998978924
92,B_then_A,0.027367616999981692,0.03485497099973145
93,B_then_A,0.026668557999073528,0.03517558399835252
94,B_then_A,0.027323264999722596,0.03506511899831821
95,B_then_A,0.026593943999614567,0.03487149299689918
96,A_then_B,0.02717544299957808,0.03557377700053621
97,B_then_A,0.027301220001390902,0.034682133999012876
98,A_then_B,0.026965473000018392,0.036619999998947605
99,B_then_A,0.027622525998594938,0.03586341699701734
100,B_then_A,0.026711159000115003,0.03579342500233906
1,A_then_B,0.027771121000114363,0.03505551899797865
2,B_then_A,0.02795723300005193,0.034882560998084955
3,A_then_B,0.02682709500004421,0.03517765799915651
4,A_then_B,0.026880092002102174,0.03512960100124474
5,A_then_B,0.026682684998377226,0.03506554200066603
6,A_then_B,0.027375935998861678,0.03478019000249333
7,A_then_B,0.026361184998677345,0.03493531700223684
8,A_then_B,0.026276717999280663,0.03479419499853975
9,A_then_B,0.027338120999047533,0.03512256500107469
10,A_then_B,0.02634711200153106,0.03477752699836856
11,B_then_A,0.026243334999890067,0.034644985000340967
12,A_then_B,0.028048672000295483,0.034812304002116434
13,B_then_A,0.027383484000893077,0.03492391100007808
14,B_then_A,0.026235625002300367,0.03498737900008564
15,B_then_A,0.026780895997944754,0.03496879500016803
16,B_then_A,0.026849875001062173,0.03508609200071078
17,A_then_B,0.02757125499920221,0.034808018997864565
18,A_then_B,0.0262714579985186,0.03483312300159014
19,B_then_A,0.027194625999982236,0.03440516100090463
20,B_then_A,0.026582604998111492,0.035293387998535763
21,A_then_B,0.02629649300070014,0.034689351999986684
22,B_then_A,0.026584429000649834,0.0351243120021536
23,B_then_A,0.0264771779984585,0.03472276899992721
24,B_then_A,0.026395720000436995,0.0347914710000623
